# Colors from Kenneth Moreland extended_kindlmann-table-float-0256
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.805846539639999887e-02,8.753330942969999532e-04,1.589760991989999997e-02
3.584460513889999728e-02,1.749806996310000013e-03,3.280476877229999977e-02
5.226364992109999719e-02,2.556352571870000156e-03,5.004917204599999836e-02
6.595973063000000469e-02,3.163493746180000028e-03,6.537300667350000316e-02
7.756249176910000320e-02,3.779814042090000152e-03,7.904494850080000246e-02
8.770618802070000164e-02,4.404174649329999774e-03,9.161193412950000003e-02
9.681516840789999856e-02,4.973045410059999567e-03,1.035403404060000060e-01
1.047221188030000028e-01,5.541192975159999964e-03,1.159971623099999988e-01
1.113704253719999954e-01,6.202046113650000123e-03,1.292616392640000000e-01
1.169465139029999962e-01,6.848121858689999730e-03,1.435529809580000093e-01
1.215353239490000042e-01,7.593629006809999790e-03,1.582713804220000076e-01
1.256089527460000077e-01,8.247515702130000376e-03,1.729482971890000109e-01
1.291160530519999960e-01,8.979616573860000478e-03,1.872698981569999865e-01
1.322142267420000072e-01,9.632196134900000012e-03,2.014804596929999914e-01
1.349030906550000020e-01,1.030132389179999955e-02,2.153826618219999989e-01
1.372651591119999903e-01,1.093934523090000013e-02,2.290135770360000045e-01
1.393531061580000063e-01,1.156212030720000020e-02,2.422962077459999974e-01
1.412281141770000137e-01,1.218239783039999982e-02,2.551539410690000231e-01
1.429584593509999890e-01,1.281060676349999976e-02,2.675112454190000100e-01
1.446328802029999971e-01,1.337450677940000068e-02,2.794305555909999961e-01
1.463114896930000075e-01,1.385651707180000046e-02,2.909863196379999795e-01
1.479850886619999972e-01,1.443502515359999967e-02,3.022619724569999833e-01
1.497077089630000080e-01,1.496225080049999948e-02,3.135010709470000267e-01
1.515093799199999924e-01,1.551497771379999925e-02,3.245304605020000177e-01
1.534310866439999865e-01,1.599679747030000043e-02,3.354653617069999760e-01
1.555067847749999899e-01,1.649006139959999923e-02,3.461325565169999785e-01
1.577723005799999967e-01,1.699157767139999886e-02,3.565061926320000074e-01
1.602580915840000064e-01,1.749968759480000080e-02,3.665652907949999983e-01
1.629875796880000116e-01,1.801451882989999961e-02,3.762946915009999782e-01
1.659657393729999930e-01,1.843498647790000125e-02,3.858407777039999931e-01
1.691857930600000059e-01,1.887106929780000067e-02,3.950668905499999939e-01
1.721954222229999942e-01,1.929109175950000088e-02,4.046441582099999934e-01
1.734037051689999998e-01,1.988995613050000000e-02,4.164511327880000002e-01
1.738610444379999898e-01,2.052794655650000064e-02,4.291387913959999745e-01
1.723650400389999948e-01,2.122325688160000071e-02,4.440775492110000111e-01
1.681641437330000100e-01,2.208170212010000105e-02,4.616719103820000059e-01
1.599521468919999911e-01,2.302562081570000072e-02,4.827443364069999854e-01
1.453602781749999961e-01,2.422777593300000018e-02,5.080355195310000127e-01
1.188330573490000014e-01,2.574608800569999981e-02,5.389296432560000127e-01
5.921588927489999932e-02,2.757243158609999981e-02,5.778251473550000128e-01
2.743337031760000044e-02,5.569694146620000202e-02,5.732367146210000097e-01
2.661065615560000153e-02,8.225748646609999659e-02,5.523064164050000002e-01
2.532346895500000097e-02,1.027592021760000002e-01,5.313391765889999840e-01
2.458163646260000043e-02,1.197185268770000061e-01,5.102656580919999740e-01
2.350808158789999963e-02,1.341689587659999905e-01,4.897641264259999794e-01
2.262336594260000097e-02,1.467763326919999944e-01,4.698199624980000100e-01
2.155473337090000122e-02,1.579375763570000091e-01,4.507478640979999951e-01
2.069932983050000105e-02,1.679528904099999997e-01,4.324843300830000237e-01
1.989676053120000010e-02,1.770316359169999965e-01,4.151684825399999945e-01
1.923039552840000166e-02,1.853385555700000076e-01,3.988099252510000081e-01
1.828676571470000053e-02,1.930076544319999921e-01,3.835810789010000166e-01
1.761281705119999846e-02,2.001404154770000110e-01,3.692750832899999724e-01
1.701484879850000131e-02,2.068235901559999923e-01,3.559508582350000006e-01
1.653121034000000142e-02,2.131269628470000010e-01,3.435698254749999792e-01
1.594564832979999958e-02,2.191163121090000110e-01,3.321549241319999846e-01
1.551138609229999951e-02,2.248339014769999977e-01,3.215859006769999917e-01
1.497881172540000035e-02,2.303304360990000021e-01,3.118711039850000089e-01
1.458172570420000064e-02,2.356323180859999922e-01,3.028986493549999937e-01
1.403345088860000027e-02,2.407812898089999876e-01,2.946649142150000178e-01
1.382869952529999953e-02,2.457801001899999893e-01,2.870292978369999859e-01
1.338407510719999936e-02,2.506763524230000151e-01,2.800265676750000043e-01
1.320723692459999966e-02,2.554635378669999901e-01,2.735369359009999779e-01
1.296347853010000085e-02,2.601726113110000016e-01,2.675515337959999962e-01
1.275628057000000037e-02,2.648124120479999899e-01,2.619960252460000194e-01
1.302149175629999968e-02,2.693998029579999787e-01,2.564471131000000126e-01
1.327554157900000080e-02,2.739734591410000197e-01,2.507844101160000005e-01
1.354251333869999942e-02,2.785325526340000080e-01,2.450076190909999951e-01
1.351261856650000023e-02,2.830939799419999736e-01,2.391119373289999905e-01
1.387547459339999976e-02,2.876218242929999835e-01,2.331013052600000024e-01
1.398099751599999989e-02,2.921510671179999852e-01,2.269608605960000136e-01
1.419040094559999993e-02,2.966631309960000018e-01,2.206962966709999918e-01
1.453048635210000064e-02,3.011571835240000050e-01,2.143091584780000003e-01
1.465780337419999961e-02,3.056519007860000192e-01,2.077667429679999900e-01
1.495340635189999941e-02,3.101276539150000233e-01,2.010945974580000128e-01
1.505557962670000041e-02,3.146037744110000145e-01,1.942488614919999912e-01
1.535910790090000075e-02,3.190600123719999903e-01,1.872697067580000041e-01
1.548161483889999926e-02,3.235163342360000138e-01,1.801024588319999897e-01
