# Colormap going from blue to red through black
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.901960784313725839e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.803921568627450567e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.705882352941176405e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.607843137254902244e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.509803921568626972e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.411764705882352811e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.313725490196078649e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.215686274509804488e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.117647058823529216e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.019607843137255054e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.921568627450979783e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.823529411764705621e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.725490196078431460e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.627450980392157298e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.529411764705882026e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.431372549019607865e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.333333333333333703e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.235294117647058432e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.137254901960784270e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.039215686274510109e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.941176470588235947e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.843137254901960675e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.745098039215686514e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.647058823529411242e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.549019607843137081e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.450980392156862919e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.352941176470588758e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.254901960784313486e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.156862745098039325e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.058823529411764053e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.960784313725489891e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.862745098039215730e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.764705882352941568e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.666666666666667407e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.568627450980392135e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.470588235294117974e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.372549019607842702e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.274509803921568540e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.176470588235294379e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.078431372549020217e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.980392156862744946e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.882352941176470784e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.784313725490195512e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.686274509803921351e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.588235294117647189e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.490196078431373028e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.392156862745098866e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.294117647058823595e-01
