# Colors from Kenneth Moreland inferno-table-float-0256
2.810890943265358533e-03,2.397146459837736366e-04,1.398497556451239882e-02
4.019847439892661363e-03,9.782136527954482519e-04,1.872250664210873758e-02
5.535927535510160036e-03,1.878580365936713577e-03,2.443331614196948831e-02
7.352275238375931971e-03,2.928593866514399464e-03,3.115104180733252112e-02
9.463157808182366335e-03,4.122022987412016226e-03,3.885690760774682811e-02
1.187516425529045253e-02,5.443920038504772817e-03,4.716007356275463830e-02
1.459882064653066774e-02,6.882989229735783296e-03,5.549261030453648408e-02
1.763635897430617175e-02,8.432150815965443885e-03,6.383358056387142265e-02
2.101796809093932003e-02,1.006582661251724867e-02,7.226064067376633537e-02
2.474393539914234927e-02,1.178415859741328321e-02,8.070837752145013089e-02
2.883780411707248179e-02,1.356688910804465346e-02,8.921981513295859645e-02
3.332624719034209260e-02,1.539625929183560150e-02,9.780925050843236601e-02
3.821642380815322426e-02,1.726832401238199977e-02,1.064401429055822912e-01
4.343097106003717539e-02,1.915497115064957248e-02,1.151621394085265149e-01
4.869376377787084514e-02,2.104088811842353898e-02,1.239677480724190872e-01
5.400341174839572850e-02,2.291932904231329046e-02,1.328330177023554493e-01
5.937446015473189093e-02,2.476765342644419651e-02,1.417753214198317346e-01
6.482608437087267195e-02,2.654913857103514963e-02,1.508303085225831952e-01
7.034982700960057400e-02,2.826358681647731658e-02,1.599553220523154407e-01
7.595041067967644999e-02,2.988842186530461451e-02,1.691487224251499721e-01
8.163782650304265975e-02,3.140401564457005051e-02,1.784131904023485427e-01
8.742545856288386208e-02,3.277327931516748477e-02,1.877681332297274630e-01
9.331557740511903232e-02,3.397915440954200894e-02,1.971958069024800642e-01
9.930765162558788384e-02,3.500729674713690120e-02,2.066795437361335086e-01
1.054022624243139972e-01,3.583646650101639936e-02,2.162064670666689614e-01
1.116057100599352203e-01,3.644452450798942034e-02,2.257703963473583486e-01
1.179167618136689188e-01,3.681366238931067791e-02,2.353533948315683078e-01
1.243369081530728559e-01,3.692755679726378998e-02,2.449402569352535641e-01
1.308617940273330005e-01,3.677382512840660089e-02,2.545050119084225626e-01
1.374892305060310405e-01,3.634600703617955897e-02,2.640284014268763912e-01
1.442094312520883215e-01,3.564202294027662976e-02,2.734764666562528035e-01
1.510154327209675129e-01,3.466706179260896359e-02,2.828184698907689754e-01
1.578973488336294917e-01,3.343446973536864930e-02,2.920236115943678490e-01
1.648378430532339567e-01,3.196480331842612571e-02,3.010500119503021210e-01
1.718271766829395919e-01,3.028588882044496583e-02,3.098670941619176000e-01
1.788466320638736340e-01,2.842845910025584497e-02,3.184362211554039312e-01
1.858839310036251857e-01,2.643118919806031544e-02,3.267275455559628949e-01
1.929138608547528444e-01,2.434997053816214882e-02,3.347017160593266372e-01
1.999222059312448785e-01,2.223366886218196975e-02,3.423326727997547114e-01
2.068967943512022289e-01,2.013004811620745793e-02,3.496041878962748428e-01
2.138211880865181769e-01,1.808594826487984475e-02,3.564954212152869339e-01
2.206862393547618373e-01,1.614765042316199800e-02,3.630028398603805107e-01
2.274812226706347529e-01,1.435553480544247452e-02,3.691191047604013287e-01
2.342036115077946734e-01,1.274201334522453467e-02,3.748502927327436729e-01
2.408462753479541640e-01,1.133528433999306077e-02,3.802005626251184767e-01
2.474096049888127036e-01,1.015735838738673902e-02,3.851833827603530769e-01
2.538924398897672297e-01,9.226759851114728350e-03,3.898140016153026077e-01
2.602964252633522269e-01,8.548931291415479486e-03,3.941060822693162047e-01
2.666282702790725434e-01,8.128896909717778577e-03,3.980799156919193060e-01
2.728881836012366779e-01,7.967770805772678502e-03,4.017525543519633868e-01
2.790829843835596624e-01,8.062521199618246856e-03,4.051419276648616785e-01
2.852151444728726060e-01,8.411444340647998216e-03,4.082654255391529041e-01
2.912905872823366993e-01,9.006962293066880093e-03,4.111409686560766330e-01
2.973134150580772905e-01,9.846182094486274905e-03,4.137873198524331109e-01
3.032876248731608548e-01,1.091442588493417819e-02,4.162171694810510303e-01
3.092207468932899328e-01,1.220429560529082483e-02,4.184468468595007318e-01
3.151147196399223249e-01,1.370467721899639411e-02,4.204882743475308327e-01
3.209763964699900440e-01,1.540733507554495341e-02,4.223545442046089948e-01
3.268065495346441085e-01,1.730246062037173183e-02,4.240567802998515545e-01
3.326102203870500151e-01,1.938047884522834871e-02,4.256065016808432966e-01
3.383928200137526487e-01,2.163345073218842646e-02,4.270121205544362142e-01
3.441537870125791487e-01,2.405257429046014223e-02,4.282829405343027140e-01
3.498988918271098703e-01,2.662930883000890966e-02,4.294266653701039327e-01
3.556278504494454484e-01,2.935525614844361822e-02,4.304487403060706652e-01
3.613465905418141166e-01,3.222441261149455727e-02,4.313587270615997227e-01
3.670534821768671740e-01,3.523065438609197797e-02,4.321591931513488194e-01
3.727525670853748530e-01,3.836576069038864778e-02,4.328564004648346453e-01
3.784468004044913569e-01,4.159569733823424015e-02,4.334555349565255011e-01
3.841355329782063510e-01,4.478862119619580334e-02,4.339602960779699869e-01
3.898229228233572319e-01,4.794477857573523766e-02,4.343739770814454282e-01
3.955064846961562908e-01,5.106327563237680195e-02,4.347003809417805953e-01
4.011895108579877633e-01,5.414611240426622091e-02,4.349436931459434441e-01
4.068728001787071946e-01,5.719222228379528677e-02,4.351048143031718829e-01
4.125561659556075678e-01,6.019993068738666714e-02,4.351858188801777660e-01
4.182439569546356206e-01,6.317128301685853708e-02,4.351887312325764534e-01
4.239333136155821746e-01,6.610722021585971331e-02,4.351145439646257884e-01
4.296274038777327942e-01,6.900863885365052242e-02,4.349662488070509814e-01
4.353241735726935402e-01,7.187617069246007850e-02,4.347439247528072648e-01
4.410274908705712482e-01,7.471304329299233160e-02,4.344484704151144183e-01
4.467336685929623186e-01,7.751806407380740227e-02,4.340820535925405954e-01
4.524463832839706323e-01,8.029430493651157352e-02,4.336434847073312726e-01
4.581629519603062639e-01,8.304144488312267813e-02,4.331360158094637591e-01
4.638857742577248700e-01,8.576376530326196290e-02,4.325605388316059452e-01
4.696151520071451535e-01,8.846085367401662625e-02,4.319148958388981385e-01
4.753481825505308511e-01,9.113464993118833291e-02,4.312004164586522581e-01
